SEQPRODUTO;DESCCOMPLETA;CODACESSO;QTDEMBALAGEM;NIVEL 0;NIVEL 1;NIVEL 2;NIVEL 3;NIVEL 4;NIVEL 5;NIVEL 6;NIVEL 7
281289;BLUSA FEM INF ALAKAZOO MALHA MVS 01 34814;1000000059953;1;GERAL;NAO ALIMENTAR;TEXTIL;OUTROS;OUTROS;OUTROS;OUTROS;OUTROS
281290;BLUSA FEM INF ALAKAZOO MALHA MVS 02 34814;1000000059960;1;GERAL;NAO ALIMENTAR;TEXTIL;OUTROS;OUTROS;OUTROS;OUTROS;OUTROS
281291;BLUSA FEM INF ALAKAZOO MALHA MVS 03 34814;1000000059977;1;GERAL;NAO ALIMENTAR;TEXTIL;OUTROS;OUTROS;OUTROS;OUTROS;OUTROS
266323;BLUSA FEM INF ALAKAZOO MALHA PENTEA 04 64526;1000000013528;1;GERAL;NAO ALIMENTAR;TEXTIL;OUTROS;OUTROS;OUTROS;OUTROS;OUTROS
266327;BLUSA FEM INF ALAKAZOO MALHA PENTEA 06 64526;1000000013535;1;GERAL;NAO ALIMENTAR;TEXTIL;OUTROS;OUTROS;OUTROS;OUTROS;OUTROS
266328;BLUSA FEM INF ALAKAZOO MALHA PENTEA 08 64526;1000000013542;1;GERAL;NAO ALIMENTAR;TEXTIL;OUTROS;OUTROS;OUTROS;OUTROS;OUTROS
266329;BLUSA FEM INF ALAKAZOO MALHA PENTEA 10 64526;1000000013559;1;GERAL;NAO ALIMENTAR;TEXTIL;OUTROS;OUTROS;OUTROS;OUTROS;OUTROS
252952;BLUSA FEM INF CROCKER 12 NADADOR;64618;1;GERAL;NAO ALIMENTAR;TEXTIL;OUTROS;OUTROS;OUTROS;OUTROS;OUTROS
269339;BLUSA FEM INF CROCKER MOLETOM M/L 04 45119;1000000024395;1;GERAL;NAO ALIMENTAR;TEXTIL;OUTROS;OUTROS;OUTROS;OUTROS;OUTROS
269340;BLUSA FEM INF CROCKER MOLETOM M/L 06 45119;1000000024401;1;GERAL;NAO ALIMENTAR;TEXTIL;OUTROS;OUTROS;OUTROS;OUTROS;OUTROS
269341;BLUSA FEM INF CROCKER MOLETOM M/L 08 45119;1000000024418;1;GERAL;NAO ALIMENTAR;TEXTIL;OUTROS;OUTROS;OUTROS;OUTROS;OUTROS
269342;BLUSA FEM INF CROCKER MOLETOM M/L 10 45119;1000000024425;1;GERAL;NAO ALIMENTAR;TEXTIL;OUTROS;OUTROS;OUTROS;OUTROS;OUTROS
269343;BLUSA FEM INF CROCKER MOLETOM M/L 12 45119;1000000024432;1;GERAL;NAO ALIMENTAR;TEXTIL;OUTROS;OUTROS;OUTROS;OUTROS;OUTROS
269344;BLUSA FEM INF CROCKER MOLETOM M/L 14 45119;1000000024449;1;GERAL;NAO ALIMENTAR;TEXTIL;OUTROS;OUTROS;OUTROS;OUTROS;OUTROS
263689;BLUSA FEM INF FAKINI 01 M/L DISNEY 1701403;1000000004571;1;GERAL;NAO ALIMENTAR;TEXTIL;OUTROS;OUTROS;OUTROS;OUTROS;OUTROS
263690;BLUSA FEM INF FAKINI 02 M/L DISNEY 1701403;1000000004588;1;GERAL;NAO ALIMENTAR;TEXTIL;OUTROS;OUTROS;OUTROS;OUTROS;OUTROS
263691;BLUSA FEM INF FAKINI 03 M/L DISNEY 1701403;1000000004595;1;GERAL;NAO ALIMENTAR;TEXTIL;OUTROS;OUTROS;OUTROS;OUTROS;OUTROS
263673;BLUSA FEM INF FAKINI 04 M/L PLAY GROUND 1701618;1000000004465;1;GERAL;NAO ALIMENTAR;TEXTIL;OUTROS;OUTROS;OUTROS;OUTROS;OUTROS
263675;BLUSA FEM INF FAKINI 06 M/L PLAY GROUND 1701618;1000000004472;1;GERAL;NAO ALIMENTAR;TEXTIL;OUTROS;OUTROS;OUTROS;OUTROS;OUTROS
263676;BLUSA FEM INF FAKINI 08 M/L PLAY GROUND 1701618;1000000004489;1;GERAL;NAO ALIMENTAR;TEXTIL;OUTROS;OUTROS;OUTROS;OUTROS;OUTROS
262248;BLUSA FEM INF FAKINI 1 M/L MULLET 1701020;1000000000993;1;GERAL;NAO ALIMENTAR;TEXTIL;OUTROS;OUTROS;OUTROS;OUTROS;OUTROS
262254;BLUSA FEM INF FAKINI 10 M/L 1701039;1000000001051;1;GERAL;NAO ALIMENTAR;TEXTIL;OUTROS;OUTROS;OUTROS;OUTROS;OUTROS
263677;BLUSA FEM INF FAKINI 10 M/L PLAY GROUND 1701618;1000000004496;1;GERAL;NAO ALIMENTAR;TEXTIL;OUTROS;OUTROS;OUTROS;OUTROS;OUTROS
259080;BLUSA FEM INF FAKINI 16 M/C;958332;1;GERAL;NAO ALIMENTAR;TEXTIL;OUTROS;OUTROS;OUTROS;OUTROS;OUTROS
262249;BLUSA FEM INF FAKINI 2 M/L MULLET 1701020;1000000001006;1;GERAL;NAO ALIMENTAR;TEXTIL;OUTROS;OUTROS;OUTROS;OUTROS;OUTROS
262250;BLUSA FEM INF FAKINI 3 M/L MULLET 1701020;1000000001013;1;GERAL;NAO ALIMENTAR;TEXTIL;OUTROS;OUTROS;OUTROS;OUTROS;OUTROS
258981;BLUSA FEM INF FAKINI 4 M/C POOH;01142327;1;GERAL;NAO ALIMENTAR;TEXTIL;OUTROS;OUTROS;OUTROS;OUTROS;OUTROS
262251;BLUSA FEM INF FAKINI 4 M/L 1701039;1000000001020;1;GERAL;NAO ALIMENTAR;TEXTIL;OUTROS;OUTROS;OUTROS;OUTROS;OUTROS
258982;BLUSA FEM INF FAKINI 6 M/C BASIC 37;114493;1;GERAL;NAO ALIMENTAR;TEXTIL;OUTROS;OUTROS;OUTROS;OUTROS;OUTROS
262252;BLUSA FEM INF FAKINI 6 M/L 1701039;1000000001037;1;GERAL;NAO ALIMENTAR;TEXTIL;OUTROS;OUTROS;OUTROS;OUTROS;OUTROS
262253;BLUSA FEM INF FAKINI 8 M/L 1701039;1000000001044;1;GERAL;NAO ALIMENTAR;TEXTIL;OUTROS;OUTROS;OUTROS;OUTROS;OUTROS
269396;BLUSA FEM INF FAKINI BASICA M/L 01 9808109;1000000024883;1;GERAL;NAO ALIMENTAR;TEXTIL;OUTROS;OUTROS;OUTROS;OUTROS;OUTROS
269397;BLUSA FEM INF FAKINI BASICA M/L 02 9808109;1000000024890;1;GERAL;NAO ALIMENTAR;TEXTIL;OUTROS;OUTROS;OUTROS;OUTROS;OUTROS
269398;BLUSA FEM INF FAKINI BASICA M/L 03 9808109;1000000024906;1;GERAL;NAO ALIMENTAR;TEXTIL;OUTROS;OUTROS;OUTROS;OUTROS;OUTROS
269400;BLUSA FEM INF FAKINI BASICA M/L 04 9808117;1000000024913;1;GERAL;NAO ALIMENTAR;TEXTIL;OUTROS;OUTROS;OUTROS;OUTROS;OUTROS
269401;BLUSA FEM INF FAKINI BASICA M/L 06 9808117;1000000024920;1;GERAL;NAO ALIMENTAR;TEXTIL;OUTROS;OUTROS;OUTROS;OUTROS;OUTROS
269402;BLUSA FEM INF FAKINI BASICA M/L 08 9808117;1000000024937;1;GERAL;NAO ALIMENTAR;TEXTIL;OUTROS;OUTROS;OUTROS;OUTROS;OUTROS
269406;BLUSA FEM INF FAKINI BASICA M/L 10 9808117;1000000024944;1;GERAL;NAO ALIMENTAR;TEXTIL;OUTROS;OUTROS;OUTROS;OUTROS;OUTROS
269395;BLUSA FEM INF FAKINI BASICA M/L G BB 9808101;1000000024876;1;GERAL;NAO ALIMENTAR;TEXTIL;OUTROS;OUTROS;OUTROS;OUTROS;OUTROS
269394;BLUSA FEM INF FAKINI BASICA M/L M BB 9808101;1000000024869;1;GERAL;NAO ALIMENTAR;TEXTIL;OUTROS;OUTROS;OUTROS;OUTROS;OUTROS
269393;BLUSA FEM INF FAKINI BASICA M/L P BB 9808101;1000000024852;1;GERAL;NAO ALIMENTAR;TEXTIL;OUTROS;OUTROS;OUTROS;OUTROS;OUTROS
269408;BLUSA FEM INF FAKINI DISNEY M/L 01 1701402;1000000024951;1;GERAL;NAO ALIMENTAR;TEXTIL;OUTROS;OUTROS;OUTROS;OUTROS;OUTROS
269409;BLUSA FEM INF FAKINI DISNEY M/L 02 1701402;1000000024968;1;GERAL;NAO ALIMENTAR;TEXTIL;OUTROS;OUTROS;OUTROS;OUTROS;OUTROS
269410;BLUSA FEM INF FAKINI DISNEY M/L 03 1701402;1000000024975;1;GERAL;NAO ALIMENTAR;TEXTIL;OUTROS;OUTROS;OUTROS;OUTROS;OUTROS
262306;BLUSA FEM INF FAKINI G BB DISNEY 1701401;1000000001143;1;GERAL;NAO ALIMENTAR;TEXTIL;OUTROS;OUTROS;OUTROS;OUTROS;OUTROS
262303;BLUSA FEM INF FAKINI G BB M/L 1701001;1000000001112;1;GERAL;NAO ALIMENTAR;TEXTIL;OUTROS;OUTROS;OUTROS;OUTROS;OUTROS
262299;BLUSA FEM INF FAKINI G BB M/L 1701002;1000000001082;1;GERAL;NAO ALIMENTAR;TEXTIL;OUTROS;OUTROS;OUTROS;OUTROS;OUTROS
262305;BLUSA FEM INF FAKINI M BB DISNEY 1701401;1000000001136;1;GERAL;NAO ALIMENTAR;TEXTIL;OUTROS;OUTROS;OUTROS;OUTROS;OUTROS
262302;BLUSA FEM INF FAKINI M BB M/L 1701001;1000000001105;1;GERAL;NAO ALIMENTAR;TEXTIL;OUTROS;OUTROS;OUTROS;OUTROS;OUTROS
262298;BLUSA FEM INF FAKINI M BB M/L 1701002;1000000001075;1;GERAL;NAO ALIMENTAR;TEXTIL;OUTROS;OUTROS;OUTROS;OUTROS;OUTROS
302993;BLUSA FEM INF FAKINI M/C ANIMAIS 01 101802040;1000000168808;1;GERAL;NAO ALIMENTAR;TEXTIL;OUTROS;OUTROS;OUTROS;OUTROS;OUTROS
302994;BLUSA FEM INF FAKINI M/C ANIMAIS 02 101802040;1000000160734;1;GERAL;NAO ALIMENTAR;TEXTIL;OUTROS;OUTROS;OUTROS;OUTROS;OUTROS
302995;BLUSA FEM INF FAKINI M/C ANIMAIS 03 101802040;1000000160741;1;GERAL;NAO ALIMENTAR;TEXTIL;OUTROS;OUTROS;OUTROS;OUTROS;OUTROS
303097;BLUSA FEM INF FAKINI M/C BOTAO FLOR 01 101802632;1000000161588;1;GERAL;NAO ALIMENTAR;TEXTIL;OUTROS;OUTROS;OUTROS;OUTROS;OUTROS
303098;BLUSA FEM INF FAKINI M/C BOTAO FLOR 02 101802632;1000000161595;1;GERAL;NAO ALIMENTAR;TEXTIL;OUTROS;OUTROS;OUTROS;OUTROS;OUTROS
303099;BLUSA FEM INF FAKINI M/C BOTAO FLOR 03 101802632;1000000161601;1;GERAL;NAO ALIMENTAR;TEXTIL;OUTROS;OUTROS;OUTROS;OUTROS;OUTROS
302990;BLUSA FEM INF FAKINI M/C CASINHA 01 101802034;1000000160703;1;GERAL;NAO ALIMENTAR;TEXTIL;OUTROS;OUTROS;OUTROS;OUTROS;OUTROS
302991;BLUSA FEM INF FAKINI M/C CASINHA 02 101802034;1000000160710;1;GERAL;NAO ALIMENTAR;TEXTIL;OUTROS;OUTROS;OUTROS;OUTROS;OUTROS
302992;BLUSA FEM INF FAKINI M/C CASINHA 03 101802034;1000000160727;1;GERAL;NAO ALIMENTAR;TEXTIL;OUTROS;OUTROS;OUTROS;OUTROS;OUTROS
303066;BLUSA FEM INF FAKINI M/C FLAMINGO 04 101802096;1000000161274;1;GERAL;NAO ALIMENTAR;TEXTIL;OUTROS;OUTROS;OUTROS;OUTROS;OUTROS
303067;BLUSA FEM INF FAKINI M/C FLAMINGO 06 101802096;1000000161281;1;GERAL;NAO ALIMENTAR;TEXTIL;OUTROS;OUTROS;OUTROS;OUTROS;OUTROS
303069;BLUSA FEM INF FAKINI M/C FLAMINGO 08 101802096;1000000161298;1;GERAL;NAO ALIMENTAR;TEXTIL;OUTROS;OUTROS;OUTROS;OUTROS;OUTROS
303070;BLUSA FEM INF FAKINI M/C FLAMINGO 10 101802096;1000000161311;1;GERAL;NAO ALIMENTAR;TEXTIL;OUTROS;OUTROS;OUTROS;OUTROS;OUTROS
303057;BLUSA FEM INF FAKINI M/C FLORES 04 101802087;1000000161199;1;GERAL;NAO ALIMENTAR;TEXTIL;OUTROS;OUTROS;OUTROS;OUTROS;OUTROS
303059;BLUSA FEM INF FAKINI M/C FLORES 06 101802087;1000000161205;1;GERAL;NAO ALIMENTAR;TEXTIL;OUTROS;OUTROS;OUTROS;OUTROS;OUTROS
303060;BLUSA FEM INF FAKINI M/C FLORES 08 101802087;1000000161212;1;GERAL;NAO ALIMENTAR;TEXTIL;OUTROS;OUTROS;OUTROS;OUTROS;OUTROS
303061;BLUSA FEM INF FAKINI M/C FLORES 10 101802087;1000000161229;1;GERAL;NAO ALIMENTAR;TEXTIL;OUTROS;OUTROS;OUTROS;OUTROS;OUTROS
302983;BLUSA FEM INF FAKINI M/C LISTRADA 04 101802062;1000000160635;1;GERAL;NAO ALIMENTAR;TEXTIL;OUTROS;OUTROS;OUTROS;OUTROS;OUTROS
302984;BLUSA FEM INF FAKINI M/C LISTRADA 06 101802062;1000000160642;1;GERAL;NAO ALIMENTAR;TEXTIL;OUTROS;OUTROS;OUTROS;OUTROS;OUTROS
302985;BLUSA FEM INF FAKINI M/C LISTRADA 08 101802062;1000000160659;1;GERAL;NAO ALIMENTAR;TEXTIL;OUTROS;OUTROS;OUTROS;OUTROS;OUTROS
302986;BLUSA FEM INF FAKINI M/C LISTRADA 10 101802062;1000000160666;1;GERAL;NAO ALIMENTAR;TEXTIL;OUTROS;OUTROS;OUTROS;OUTROS;OUTROS
303317;BLUSA FEM INF FAKINI M/C LOVE FRUIT G-BB 101802017;1000000163049;1;GERAL;NAO ALIMENTAR;TEXTIL;OUTROS;OUTROS;OUTROS;OUTROS;OUTROS
303316;BLUSA FEM INF FAKINI M/C LOVE FRUIT M-BB 101802017;1000000163032;1;GERAL;NAO ALIMENTAR;TEXTIL;OUTROS;OUTROS;OUTROS;OUTROS;OUTROS
303315;BLUSA FEM INF FAKINI M/C LOVE FRUIT P-BB 101802017;1000000163025;1;GERAL;NAO ALIMENTAR;TEXTIL;OUTROS;OUTROS;OUTROS;OUTROS;OUTROS
302979;BLUSA FEM INF FAKINI M/C MARIE 04 101802415;1000000160598;1;GERAL;NAO ALIMENTAR;TEXTIL;OUTROS;OUTROS;OUTROS;OUTROS;OUTROS
302953;BLUSA FEM INF FAKINI M/C MARIE 04 101802417;1000000160529;1;GERAL;NAO ALIMENTAR;TEXTIL;OUTROS;OUTROS;OUTROS;OUTROS;OUTROS
302980;BLUSA FEM INF FAKINI M/C MARIE 06 101802415;1000000160604;1;GERAL;NAO ALIMENTAR;TEXTIL;OUTROS;OUTROS;OUTROS;OUTROS;OUTROS
302954;BLUSA FEM INF FAKINI M/C MARIE 06 101802417;1000000160536;1;GERAL;NAO ALIMENTAR;TEXTIL;OUTROS;OUTROS;OUTROS;OUTROS;OUTROS
302981;BLUSA FEM INF FAKINI M/C MARIE 08 101802415;1000000160611;1;GERAL;NAO ALIMENTAR;TEXTIL;OUTROS;OUTROS;OUTROS;OUTROS;OUTROS
302955;BLUSA FEM INF FAKINI M/C MARIE 08 101802417;1000000160543;1;GERAL;NAO ALIMENTAR;TEXTIL;OUTROS;OUTROS;OUTROS;OUTROS;OUTROS
302982;BLUSA FEM INF FAKINI M/C MARIE 10 101802415;1000000160628;1;GERAL;NAO ALIMENTAR;TEXTIL;OUTROS;OUTROS;OUTROS;OUTROS;OUTROS
302956;BLUSA FEM INF FAKINI M/C MARIE 10 101802417;1000000160550;1;GERAL;NAO ALIMENTAR;TEXTIL;OUTROS;OUTROS;OUTROS;OUTROS;OUTROS
302957;BLUSA FEM INF FAKINI M/C MK POOH 01 101802408;1000000160567;1;GERAL;NAO ALIMENTAR;TEXTIL;OUTROS;OUTROS;OUTROS;OUTROS;OUTROS
302977;BLUSA FEM INF FAKINI M/C MK POOH 02 101802408;1000000160574;1;GERAL;NAO ALIMENTAR;TEXTIL;OUTROS;OUTROS;OUTROS;OUTROS;OUTROS
302978;BLUSA FEM INF FAKINI M/C MK POOH 03 101802408;1000000160581;1;GERAL;NAO ALIMENTAR;TEXTIL;OUTROS;OUTROS;OUTROS;OUTROS;OUTROS
303081;BLUSA FEM INF FAKINI M/C MULLET COL 01 9808025;1000000161410;1;GERAL;NAO ALIMENTAR;TEXTIL;OUTROS;OUTROS;OUTROS;OUTROS;OUTROS
303082;BLUSA FEM INF FAKINI M/C MULLET COL 02 9808025;1000000161427;1;GERAL;NAO ALIMENTAR;TEXTIL;OUTROS;OUTROS;OUTROS;OUTROS;OUTROS
303083;BLUSA FEM INF FAKINI M/C MULLET COL 03 9808025;1000000161434;1;GERAL;NAO ALIMENTAR;TEXTIL;OUTROS;OUTROS;OUTROS;OUTROS;OUTROS
303079;BLUSA FEM INF FAKINI M/C MULLET G-BB 9808009;1000000161403;1;GERAL;NAO ALIMENTAR;TEXTIL;OUTROS;OUTROS;OUTROS;OUTROS;OUTROS
303078;BLUSA FEM INF FAKINI M/C MULLET M-BB 9808009;1000000161397;1;GERAL;NAO ALIMENTAR;TEXTIL;OUTROS;OUTROS;OUTROS;OUTROS;OUTROS
303077;BLUSA FEM INF FAKINI M/C MULLET P-BB 9808009;1000000161380;1;GERAL;NAO ALIMENTAR;TEXTIL;OUTROS;OUTROS;OUTROS;OUTROS;OUTROS
303085;BLUSA FEM INF FAKINI M/C MULLET SOR 04 9808041;1000000161465;1;GERAL;NAO ALIMENTAR;TEXTIL;OUTROS;OUTROS;OUTROS;OUTROS;OUTROS
303086;BLUSA FEM INF FAKINI M/C MULLET SOR 06 9808041;1000000161472;1;GERAL;NAO ALIMENTAR;TEXTIL;OUTROS;OUTROS;OUTROS;OUTROS;OUTROS
303087;BLUSA FEM INF FAKINI M/C MULLET SOR 08 9808041;1000000161489;1;GERAL;NAO ALIMENTAR;TEXTIL;OUTROS;OUTROS;OUTROS;OUTROS;OUTROS
303088;BLUSA FEM INF FAKINI M/C MULLET SOR 10 9808041;1000000161496;1;GERAL;NAO ALIMENTAR;TEXTIL;OUTROS;OUTROS;OUTROS;OUTROS;OUTROS
303062;BLUSA FEM INF FAKINI M/C PATINS 04 101802086;1000000161236;1;GERAL;NAO ALIMENTAR;TEXTIL;OUTROS;OUTROS;OUTROS;OUTROS;OUTROS
303063;BLUSA FEM INF FAKINI M/C PATINS 06 101802086;1000000161243;1;GERAL;NAO ALIMENTAR;TEXTIL;OUTROS;OUTROS;OUTROS;OUTROS;OUTROS
303064;BLUSA FEM INF FAKINI M/C PATINS 08 101802086;1000000161250;1;GERAL;NAO ALIMENTAR;TEXTIL;OUTROS;OUTROS;OUTROS;OUTROS;OUTROS
303065;BLUSA FEM INF FAKINI M/C PATINS 10 101802086;1000000161267;1;GERAL;NAO ALIMENTAR;TEXTIL;OUTROS;OUTROS;OUTROS;OUTROS;OUTROS
303093;BLUSA FEM INF FAKINI M/C PLAYGROUND 04 101802656;1000000161540;1;GERAL;NAO ALIMENTAR;TEXTIL;OUTROS;OUTROS;OUTROS;OUTROS;OUTROS
303089;BLUSA FEM INF FAKINI M/C PLAYGROUND 04 101802667;1000000161502;1;GERAL;NAO ALIMENTAR;TEXTIL;OUTROS;OUTROS;OUTROS;OUTROS;OUTROS
303094;BLUSA FEM INF FAKINI M/C PLAYGROUND 06 101802656;1000000161557;1;GERAL;NAO ALIMENTAR;TEXTIL;OUTROS;OUTROS;OUTROS;OUTROS;OUTROS
303090;BLUSA FEM INF FAKINI M/C PLAYGROUND 06 101802667;1000000161519;1;GERAL;NAO ALIMENTAR;TEXTIL;OUTROS;OUTROS;OUTROS;OUTROS;OUTROS
303095;BLUSA FEM INF FAKINI M/C PLAYGROUND 08 101802656;1000000161564;1;GERAL;NAO ALIMENTAR;TEXTIL;OUTROS;OUTROS;OUTROS;OUTROS;OUTROS
303091;BLUSA FEM INF FAKINI M/C PLAYGROUND 08 101802667;1000000161526;1;GERAL;NAO ALIMENTAR;TEXTIL;OUTROS;OUTROS;OUTROS;OUTROS;OUTROS
303096;BLUSA FEM INF FAKINI M/C PLAYGROUND 10 101802656;1000000161571;1;GERAL;NAO ALIMENTAR;TEXTIL;OUTROS;OUTROS;OUTROS;OUTROS;OUTROS
303092;BLUSA FEM INF FAKINI M/C PLAYGROUND 10 101802667;1000000161533;1;GERAL;NAO ALIMENTAR;TEXTIL;OUTROS;OUTROS;OUTROS;OUTROS;OUTROS
302989;BLUSA FEM INF FAKINI M/C SORVETE G-BB 101802015;1000000160697;1;GERAL;NAO ALIMENTAR;TEXTIL;OUTROS;OUTROS;OUTROS;OUTROS;OUTROS
302988;BLUSA FEM INF FAKINI M/C SORVETE M-BB 101802015;1000000160680;1;GERAL;NAO ALIMENTAR;TEXTIL;OUTROS;OUTROS;OUTROS;OUTROS;OUTROS
302987;BLUSA FEM INF FAKINI M/C SORVETE P-BB 101802015;1000000160673;1;GERAL;NAO ALIMENTAR;TEXTIL;OUTROS;OUTROS;OUTROS;OUTROS;OUTROS
290542;BLUSA FEM INF FAKINI M/L BARBIE 04 101801428;1000000090116;1;GERAL;NAO ALIMENTAR;TEXTIL;OUTROS;OUTROS;OUTROS;OUTROS;OUTROS
290549;BLUSA FEM INF FAKINI M/L BARBIE 04 101801435;1000000090185;1;GERAL;NAO ALIMENTAR;TEXTIL;OUTROS;OUTROS;OUTROS;OUTROS;OUTROS
290543;BLUSA FEM INF FAKINI M/L BARBIE 06 101801428;1000000090123;1;GERAL;NAO ALIMENTAR;TEXTIL;OUTROS;OUTROS;OUTROS;OUTROS;OUTROS
290550;BLUSA FEM INF FAKINI M/L BARBIE 06 101801435;1000000090192;1;GERAL;NAO ALIMENTAR;TEXTIL;OUTROS;OUTROS;OUTROS;OUTROS;OUTROS
290544;BLUSA FEM INF FAKINI M/L BARBIE 08 101801428;1000000090130;1;GERAL;NAO ALIMENTAR;TEXTIL;OUTROS;OUTROS;OUTROS;OUTROS;OUTROS
290551;BLUSA FEM INF FAKINI M/L BARBIE 08101801435;1000000090208;1;GERAL;NAO ALIMENTAR;TEXTIL;OUTROS;OUTROS;OUTROS;OUTROS;OUTROS
290545;BLUSA FEM INF FAKINI M/L BARBIE 10 101801428;1000000090147;1;GERAL;NAO ALIMENTAR;TEXTIL;OUTROS;OUTROS;OUTROS;OUTROS;OUTROS
290552;BLUSA FEM INF FAKINI M/L BARBIE 10 101801435;1000000090215;1;GERAL;NAO ALIMENTAR;TEXTIL;OUTROS;OUTROS;OUTROS;OUTROS;OUTROS
290673;BLUSA FEM INF FAKINI M/L COTTON G BB 101801002;1000000091311;1;GERAL;NAO ALIMENTAR;TEXTIL;OUTROS;OUTROS;OUTROS;OUTROS;OUTROS
290672;BLUSA FEM INF FAKINI M/L COTTON M BB 101801002;1000000091304;1;GERAL;NAO ALIMENTAR;TEXTIL;OUTROS;OUTROS;OUTROS;OUTROS;OUTROS
290671;BLUSA FEM INF FAKINI M/L COTTON P BB 101801002;1000000091298;1;GERAL;NAO ALIMENTAR;TEXTIL;OUTROS;OUTROS;OUTROS;OUTROS;OUTROS
290785;BLUSA FEM INF FAKINI M/L LYCRA 04 101801077;1000000092431;1;GERAL;NAO ALIMENTAR;TEXTIL;OUTROS;OUTROS;OUTROS;OUTROS;OUTROS
290786;BLUSA FEM INF FAKINI M/L LYCRA 06 101801077;1000000092448;1;GERAL;NAO ALIMENTAR;TEXTIL;OUTROS;OUTROS;OUTROS;OUTROS;OUTROS
290787;BLUSA FEM INF FAKINI M/L LYCRA 08 101801077;1000000092455;1;GERAL;NAO ALIMENTAR;TEXTIL;OUTROS;OUTROS;OUTROS;OUTROS;OUTROS
290788;BLUSA FEM INF FAKINI M/L LYCRA 10 101801077;1000000092462;1;GERAL;NAO ALIMENTAR;TEXTIL;OUTROS;OUTROS;OUTROS;OUTROS;OUTROS
290789;BLUSA FEM INF FAKINI M/L MALHA GIRL 04 101801066;1000000092479;1;GERAL;NAO ALIMENTAR;TEXTIL;OUTROS;OUTROS;OUTROS;OUTROS;OUTROS
290790;BLUSA FEM INF FAKINI M/L MALHA GIRL 06 101801066;1000000092486;1;GERAL;NAO ALIMENTAR;TEXTIL;OUTROS;OUTROS;OUTROS;OUTROS;OUTROS
290791;BLUSA FEM INF FAKINI M/L MALHA GIRL 08 101801066;1000000092493;1;GERAL;NAO ALIMENTAR;TEXTIL;OUTROS;OUTROS;OUTROS;OUTROS;OUTROS
290792;BLUSA FEM INF FAKINI M/L MALHA GIRL 10 101801066;1000000092509;1;GERAL;NAO ALIMENTAR;TEXTIL;OUTROS;OUTROS;OUTROS;OUTROS;OUTROS
290662;BLUSA FEM INF FAKINI M/L URSO G BB 101801006;1000000091205;1;GERAL;NAO ALIMENTAR;TEXTIL;OUTROS;OUTROS;OUTROS;OUTROS;OUTROS
290661;BLUSA FEM INF FAKINI M/L URSO M BB 101801006;1000000091199;1;GERAL;NAO ALIMENTAR;TEXTIL;OUTROS;OUTROS;OUTROS;OUTROS;OUTROS
290660;BLUSA FEM INF FAKINI M/L URSO P BB 101801006;1000000091182;1;GERAL;NAO ALIMENTAR;TEXTIL;OUTROS;OUTROS;OUTROS;OUTROS;OUTROS
262304;BLUSA FEM INF FAKINI P BB DISNEY 1701401;1000000001129;1;GERAL;NAO ALIMENTAR;TEXTIL;OUTROS;OUTROS;OUTROS;OUTROS;OUTROS
262301;BLUSA FEM INF FAKINI P BB M/L 1701001;1000000001099;1;GERAL;NAO ALIMENTAR;TEXTIL;OUTROS;OUTROS;OUTROS;OUTROS;OUTROS
262295;BLUSA FEM INF FAKINI P BB M/L 1701002;1000000001068;1;GERAL;NAO ALIMENTAR;TEXTIL;OUTROS;OUTROS;OUTROS;OUTROS;OUTROS
9784;BLUSA FEM INF FAKINI URBAN 03 GOLA ALTA;98954;1;GERAL;NAO ALIMENTAR;TEXTIL;OUTROS;OUTROS;OUTROS;OUTROS;OUTROS
9785;BLUSA FEM INF FAKINI URBAN 6 GOLA ALTA;98955;1;GERAL;NAO ALIMENTAR;TEXTIL;OUTROS;OUTROS;OUTROS;OUTROS;OUTROS
266457;BLUSA FEM INF KAKO VISC/TULE 10/12;37292;1;GERAL;NAO ALIMENTAR;TEXTIL;OUTROS;OUTROS;OUTROS;OUTROS;OUTROS
266403;BLUSA FEM INF KAKO VISCOLYCRA;547529;1;GERAL;NAO ALIMENTAR;TEXTIL;OUTROS;OUTROS;OUTROS;OUTROS;OUTROS
257420;BLUSA FEM INF KAKO VISCOLYCRA 20;241687;1;GERAL;NAO ALIMENTAR;TEXTIL;OUTROS;OUTROS;OUTROS;OUTROS;OUTROS
285293;BLUSA FEM INF LESSAKIDS M/C 02 3916;1000000076400;1;GERAL;NAO ALIMENTAR;TEXTIL;OUTROS;OUTROS;OUTROS;OUTROS;OUTROS
285442;BLUSA FEM INF LESSAKIDS M/C 02 3926;1000000077483;1;GERAL;NAO ALIMENTAR;TEXTIL;OUTROS;OUTROS;OUTROS;OUTROS;OUTROS
285294;BLUSA FEM INF LESSAKIDS M/C 04 3916;1000000076417;1;GERAL;NAO ALIMENTAR;TEXTIL;OUTROS;OUTROS;OUTROS;OUTROS;OUTROS
285443;BLUSA FEM INF LESSAKIDS M/C 04 3926;1000000077490;1;GERAL;NAO ALIMENTAR;TEXTIL;OUTROS;OUTROS;OUTROS;OUTROS;OUTROS
285295;BLUSA FEM INF LESSAKIDS M/C 06 3916;1000000076424;1;GERAL;NAO ALIMENTAR;TEXTIL;OUTROS;OUTROS;OUTROS;OUTROS;OUTROS
285444;BLUSA FEM INF LESSAKIDS M/C 06 3926;1000000077506;1;GERAL;NAO ALIMENTAR;TEXTIL;OUTROS;OUTROS;OUTROS;OUTROS;OUTROS
